35.762,46.047
41.147,39.708
41.049,39.802
36.141,37.843
39.175,39.741
40.329,36.781
43.272,41.388
42.582,39.403
41.732,40.342
39.019,37.787
37.464,41.108
35.555,40.278
40.038,39.434
42.805,37.807
41.246,36.991
42.165,41.963
40.727,36.938
38.876,37.385
37.555,42.115
43.811,41.197
41.099,40.31
39.662,40.201
39.526,39.147
43.771,39.479
42.848,38.953
37.774,40.35
42.9,43.642
39.249,39.128
37.879,39.4
37.869,37.659
38.221,41.255
37.919,42.639
38.439,40.348
40.71,42.4
42.472,43.526
38.725,41.592
35.149,38.707
39.335,41.885
41.57,40.46
40.574,46.639
40.954,40.46
35.718,39.772
41.782,39.419
40.434,40.094
40.451,37.143
41.096,41.908
41.584,38.539
42.877,39.223
37.644,37.035
43.796,44.875
33.754,42.566
44.322,39.163
42.68,39.109
37.631,39.334
39.515,40.8
41.348,38.444
40.177,41.474
38.817,45.079
38.071,42.434
39.626,39.133
41.218,37.885
35.508,38.937
38.594,39.451
43.558,40.496
36.879,38.184
36.519,36.997
38.343,37.122
41.646,39.131
39.028,39.183
37.007,35.847
40.261,36.899
42.293,39.642
39.522,38.377
38.304,37.952
42.96,41.014
35.725,40.752
38.495,42.15
37.792,41.864
40.817,37.327
40.424,40.42
40.639,41.133
41.039,37.058
40.943,39.682
42.66,43.168
37.573,43.735
40.864,40.048
40.04,41.092
35.974,38.664
39.762,37.955
40.279,37.518
39.644,42.149
39.71,36.914
36.276,41.882
43.2,39.302
40.807,41.687
41.026,39.163
38.06,41.907
39.125,39.972
43.738,37.827
40.119,40.051
39.77,40.554
38.392,41.692
41.658,39.833
35.777,38.63
37.751,39.098
39.16,40.489
41.645,40.839
40.257,41.486
38.805,38.063
39.353,37.797
40.496,39.715
41.808,44.094
41.356,41.15
41.424,38.671
40.894,38.217
39.786,42.689
37.755,41.881
41.961,41.017
41.871,40.582
40.154,41.077
41.082,38.278
44.436,40.554
38.883,39.387
43.428,41.262
39.16,39.162
41.915,43.345
40.014,41.774
39.556,38.842
36.054,41.94
36.609,44.128
38.98,41.26
39.85,43.332
39.485,37.97
36.086,42.713
38.953,43.534
37.657,42.517
38.948,42.195
39.012,40.589
41.488,39.426
41.136,42.489
39.678,38.894
39.301,38.518
43.682,39.739
44.411,40.955
39.405,39.316
43.784,38.86
38.596,39.907
37.674,42.012
40.959,37.197
43.682,43.418
42.159,42.485
39.638,39.484
40.248,38.578
38.87,42.005
40.731,38.245
39.979,40.525
39.673,39.645
41.33,38.658
41.634,39.349
41.477,43.043
43.175,41.727
42.116,37.618
42.865,42.623
35.862,39.968
36.877,38.775
42.475,38.239
39.33,36.975
39.85,37.156
38.315,41.874
39.269,41.62
38.457,38.714
41.471,38.026
42.867,38.012
40.084,41.794
42.423,38.507
39.004,40.632
42.356,42.243
43.728,43.789
50.019,47.611
51.139,49.084
50.878,49.224
50.817,52.263
52.974,50.306
49.479,46.101
48.053,50.312
51.284,52.615
50.081,53.081
50.418,45.157
49.91,48.017
49.371,47.978
49.11,47.385
49.693,54.241
50.753,49.084
50.128,49.782
53.796,50.817
49.852,51.946
50.078,50.82
50.213,48.345
48.291,52.416
48.748,48.344
46.797,51.293
46.378,49.832
52.39,48.657
50.291,50.507
50.243,51.316
48.8,48.446
47.344,50.489
49.354,46.946
49.769,48.932
48.653,50.217
50.748,50.512
50.237,51.463
49.665,47.574
50.421,47.307
48.898,52.751
48.411,51.31
50.646,48.62
49.15,51.212
51.181,46.519
50.099,48.357
45.533,52.647
50.872,48.554
46.374,50.692
48.61,49.015
53.167,49.258
51.296,48.481
49.484,51.514
48.974,49.469
49.069,47.889
49.634,51.204
53.404,49.226
49.162,50.087
50.548,49.758
51.169,50.915
51.256,51.103
50.26,50.226
52.409,52.856
50.029,57.055
49.664,47.745
48.582,49.109
51.046,49.771
47.975,50.022
47.886,49.595
49.239,52.024
47.652,46.477
47.965,52.258
51.119,52.147
49.952,48.13
48.335,49.056
50.935,51.75
44.311,52.394
48.087,48.049
51.463,48.872
48.862,50.145
47.542,52.288
50.737,49.725
54.942,47.08
48.464,49.755
51.01,53.235
47.317,48.318
49.74,45.15
48.482,48.97
48.19,49.372
49.791,52.268
53.969,51.628
49.043,49.892
50.819,51.314
49.961,51.617
50.51,48.288
48.726,51.26
50.238,50.496
51.738,52.132
49.416,48.854
51.846,48.878
52.763,48.071
51.627,51.457
49.756,50.74
52.107,50.907
50.725,48.636
52.53,49.243
48.687,48.321
46.52,54.24
48.49,51.254
52.536,49.517
46.182,51.403
54.64,49.034
47.287,49.346
49.35,46.816
52.306,51.014
49.926,50.188
51.997,50.939
50.097,51.601
53.434,49.758
48.606,51.941
53.509,51.828
49.675,50.821
47.097,48.119
51.548,50.707
51.095,52.114
53.178,52.598
50.32,49.094
49.802,51.362
53.221,49.525
48.276,52.113
48.248,46.266
48.918,49.91
51.002,49.906
52.033,49.149
47.938,51.128
52.507,48.803
52.082,48.167
48.132,52.221
50.014,49.838
50.932,52.018
49.085,52.997
48.432,47.931
49.662,48.719
48.578,50.884
52.416,48.508
49.263,45.285
53.455,48.587
45.195,51.281
52.542,50.412
50.343,49.017
49.123,50.316
44.568,46.506
51.846,50.856
51.966,52.422
50.276,50.53
49.046,48.295
48.163,52.31
50.597,49.649
48.863,53.578
50.411,50.388
50.125,53.678
51.008,53.953
52.804,50.789
52.173,45.105
49.111,49.422
47.681,52.663
52.231,49.116
51.417,48.864
49.486,49.592
47.307,49.603
48.793,51.088
51.78,44.911
49.922,50.481
47.653,49.969
50.196,45.352
51.391,51.533
51.099,48.847
50.577,51.683
50.017,50.506
51.857,50.701
51.17,48.563
48.628,48.293
50.997,49.872
52.035,48.268
49.509,48.267
50.776,48.963
50.623,48.46
48.692,48.906
52.412,49.847
48.923,48.016
51.572,46.624
51.201,47.756
51.066,52.021
50.971,52.777
52.858,49.444
50.738,49.803
49.958,49.145
51.484,52.025
50.05,49.785
53.716,46.179
48.854,47.194
46.718,51.59
50.031,49.54
46.638,51.138
