32.108,32.537
28.207,27.26
30.283,31.798
31.699,28.431
32.394,29.667
30.532,30.557
33.162,31.919
27.246,33.732
26.319,31.653
29.427,28.725
30.368,36.33
25.847,29.786
29.632,29.367
30.875,29.961
30.456,30.426
30,32.385
30.775,31.221
27.251,30.001
30.222,31.821
28.333,32.141
31.588,31.493
28.242,31.832
32.786,32.68
30.908,33.56
29.551,31.876
25.251,32.862
29.902,29.483
34.607,30.24
28.985,26.71
29.606,31.024
28.72,26.861
27.5,28.116
31.454,28.357
33.305,28.248
28.171,26.847
31.761,25.894
30.329,26.391
35.043,31.616
27.549,29.104
28.276,28.409
29.108,30.758
29.046,32.12
30.202,30.562
31.533,29.434
32.12,32.486
30.5,30.321
28.058,33.561
29.024,30.997
31.828,30.234
27.805,29.205
32.799,27.882
29.439,29.54
27.242,33.048
34.015,27.25
27.46,29.865
28.332,31.981
32.726,32.438
31.01,27.45
29.636,28.255
27.414,28.941
28.928,24.977
31.199,31.177
30.958,28.024
31.514,30.368
29.132,31.698
28.838,29.501
27.398,29.609
31.198,26.662
25.52,30.142
